-4.9875 0 0
-4.9625 0 0
-4.9375 0 0
-4.9125 0 0
-4.8875 0 0
-4.8625 0 0
-4.8375 0 0
-4.8125 0 0
-4.7875 0 0
-4.7625 0 0
-4.7375 0 0
-4.7125 0 0
-4.6875 0 0
-4.6625 0 0
-4.6375 0 0
-4.6125 0 0
-4.5875 0 0
-4.5625 0 0
-4.5375 0 0
-4.5125 0 0
-4.4875 0 0
-4.4625 0 0
-4.4375 0 0
-4.4125 0 0
-4.3875 0 0
-4.3625 0 0
-4.3375 0 0
-4.3125 0 0
-4.2875 0 0
-4.2625 0 0
-4.2375 0 0
-4.2125 0 0
-4.1875 0 0
-4.1625 0 0
-4.1375 0 0
-4.1125 0 0
-4.0875 0 0
-4.0625 0 0
-4.0375 0 0
-4.0125 0 0
-3.9875 0 0
-3.9625 0 0
-3.9375 0 0
-3.9125 0 0
-3.8875 0 0
-3.8625 0 0
-3.8375 0 0
-3.8125 0 0
-3.7875 0 0
-3.7625 0 0
-3.7375 0 0
-3.7125 0 0
-3.6875 0 0
-3.6625 0 0
-3.6375 0 0
-3.6125 0 0
-3.5875 0 0
-3.5625 0 0
-3.5375 0 0
-3.5125 0 0
-3.4875 0 0
-3.4625 0 0
-3.4375 0 0
-3.4125 0 0
-3.3875 0 0
-3.3625 0 0
-3.3375 0 0
-3.3125 0 0
-3.2875 0 0
-3.2625 0 0
-3.2375 0 0
-3.2125 0 0
-3.1875 0 0
-3.1625 0 0
-3.1375 0 0
-3.1125 0 0
-3.0875 0 0
-3.0625 0 0
-3.0375 0 0
-3.0125 0 0
-2.9875 0 0
-2.9625 0 0
-2.9375 0 0
-2.9125 0 0
-2.8875 0 0
-2.8625 0 0
-2.8375 0 0
-2.8125 0 0
-2.7875 0 0
-2.7625 0 0
-2.7375 0 0
-2.7125 0 0
-2.6875 0 0
-2.6625 0 0
-2.6375 0 0
-2.6125 1.63934e-05 1.09971e-05
-2.5875 1.63934e-05 1.09971e-05
-2.5625 2.45902e-05 1.74842e-05
-2.5375 8.19672e-06 7.98918e-06
-2.5125 2.45902e-05 1.30891e-05
-2.4875 4.09836e-05 1.9655e-05
-2.4625 4.91803e-05 2.04097e-05
-2.4375 4.09836e-05 1.9655e-05
-2.4125 9.01639e-05 3.75174e-05
-2.3875 0.000172131 3.75174e-05
-2.3625 0.000122951 3.03943e-05
-2.3375 0.000196721 5.38743e-05
-2.3125 0.000213115 5.06608e-05
-2.2875 0.000377049 5.32472e-05
-2.2625 0.000491803 8.19672e-05
-2.2375 0.000590164 7.72408e-05
-2.2125 0.000877049 9.07396e-05
-2.1875 0.00103279 0.000114226
-2.1625 0.0015082 0.000154482
-2.1375 0.00184426 0.000167131
-2.1125 0.00211475 0.000191845
-2.0875 0.00304098 0.000147757
-2.0625 0.00363115 0.000228415
-2.0375 0.00468033 0.000249556
-2.0125 0.0055 0.000249017
